id_companies,id,name_companies
90636,5206,Zentropa Entertainments
45410,14761,Rakontur
80247,1252,Millennium Films
14625,1252,Emmett/Furla Films
80815,2062,Walt Disney Pictures
42171,2062,Pixar Animation Studios
78765,12580,Office Kitano
81074,12580,KSS
91620,12580,Excellent Film
78255,12580,Izo Partners
81397,40641,Rome Paris Films
38099,23544,Murakami-Wolf Productions
10702,23544,Nilsson House Music Inc.
79755,2266,Filmazure
4681,2266,Pirol Stiftung
487,2266,Victoires International
73178,5172,Polish Brothers Construction
81614,15962,Fine & Mellow Productions
63610,9965,DreamWorks SKG
8078,9965,Apatow Productions
95548,13127,Abba Movies Co. Ltd.
35389,13127,1618 Action Limited
2903,13127,Greek Mythology Entertainment Company
13072,34866,Dino de Laurentiis Cinematografica
75349,34866,Compagnia Cinematografica Antonio Cervi
75350,37725,Prospero Pictures
85050,37725,Icon Entertainment International
85051,37725,Scion Films
1751,37725,Rocket Pictures
43618,37725,Alliance Atlantis Motion Picture Production
45302,40973,Twentieth Century Fox Film Corporation
78370,63460,Hemdale Film
85573,63460,Dynamic
18625,13517,A. Film
76594,22105,Blue Omega Entertainment
60061,22105,Danika LLC
60062,22105,Roberts/David Films
78248,22105,Sententia Entertainment
77019,2016,Tessalit Productions
77020,47200,CTB Film Company
79871,47200,Kazakhfilm Studios
43882,47200,Kinofabrika
78703,47200,Les Petites Lumieres
6959,17266,American Zoetrope
56236,17266,Hallmark Entertainment
77762,9828,Rick Lashbrook Films
74524,34038,MPI Home Video
53015,74581,Daiichi Eiga
78037,9958,Alliance Films
54927,1250,Columbia Pictures Corporation
11611,1250,Relativity Media
76563,1250,Michael De Luca Productions
53562,1250,Marvel Enterprises
82165,1250,Crystal Sky Pictures
49228,1250,GH One
90622,1250,Vengeance Productions Pty. Ltd.
90733,4169,Universal Pictures
82811,4169,Sidney Kimmel Entertainment
51095,4169,Intermedia Films
22778,4169,Outlaw Productions
6105,16555,Lions Gate Films
31292,16555,"Tyler Perry Company, The"
89532,11172,Village Roadshow Pictures
89533,11172,Castle Rock Entertainment
89534,11172,Reserve Room
89535,11172,Flower Films (II)
89536,3594,New Line Cinema
35781,3594,Contrafilm
81886,3594,Firm Films
30883,10090,Paramount Pictures
50965,10090,Double Feature Films
50966,10090,Jersey Films
50967,10090,Twentieth Century Fox Film Corporation
50968,10090,Comedy Central Films
55805,10090,Principato-Young Entertainment
48577,10090,High Sierra Carpeting
60065,7874,Paramount Classics
6773,14845,Yari Film Group
63063,14845,Archer Entertainment
63064,29965,Infinite Frameworks Pte. Ltd.
63065,29965,Zhao Wei Films
63066,48215,Madhouse
63067,48215,Kadokawa Haruki Jimusho
81837,22485,Cactus Three
53247,22485,Stick Figure Productions
82852,13393,Avşar Film
17260,12271,The Weinstein Company
83384,12271,L.I.F.T. Production
80327,12271,Holly Wiersma Productions
33109,40394,Les Productions Fox Europa
32911,40394,Coralta Cinematografica
83099,40394,Cinema Seven Film
45339,17919,Muse Entertainment Enterprises
21699,17919,For Sale Productions (Muse)
61288,17919,RHI Entertainment
13773,13185,Cipher Films
48781,13185,Stealth Films Limited
25381,13185,TMC Films
11192,26655,Twentieth Century Fox Home Entertainment
25379,42630,Arcola Pictures
25380,22172,Street Trash Joint Venture
25382,42721,Nikkatsu
25383,27523,Lux Film
74347,27523,Vides Cinematografica
10240,27523,Galatea Film
68532,28955,Amalgamated Productions
94402,4638,Universal Pictures
19606,4638,Big Talk Productions
19607,4638,StudioCanal
17546,4638,GAGA
85510,4638,Working Title Films
64232,68979,Columbia Pictures Corporation
81301,11841,Shaw Brothers
83663,28261,Metro-Goldwyn-Mayer (MGM)
68919,94393,Paramount Pictures
80658,94393,Gray Film
65785,94393,Joseph Janni Production
89142,9695,Quantum Entertainment
89756,24653,Indigo Film
17425,24653,Fandango
77649,24653,Medusa Film
73015,1993,Banque Populaire Images 6
22784,1993,Cofimage 16
22785,1993,Cofinova 2
58547,1993,MEDIA Programme of the European Union
80612,1993,mementoFilm
80613,1993,Respiro
82915,1993,Sofica Europacorp
56253,1993,Titti Film
20780,1993,Wild Bunch
72700,28710,Patagonik Film Group
74212,28710,Alquimia Films
75890,28710,Coproducción Argentina-España
53592,28438,RKO Radio Pictures
82958,11945,Stella Films
82959,11945,Svensk Filmindustri (SF)
74432,12554,Home Box Office (HBO)
82962,12554,Citadel Entertainment
82963,12554,Asylum Films
82964,26598,Universal Pictures UK
67881,26598,THE REALLY USEFUL THEATRE COMPANY PRODUCTION
68428,5691,Les Productions Artistes Associés
78371,5691,Produzioni Europee Associati (PEA)
30870,6443,FilmFernsehFonds Bayern
82270,6443,Komplizen Film
51978,6443,Filmförderungsanstalt (FFA)
51979,6443,Rat Pack Filmproduktion
61110,6443,Südwestrundfunk (SWR)
76403,6443,Hochschule für Fernsehen und Film München (HFF)
87458,6443,Hochschule für Gestaltung Karlsruhe
33596,6443,KaufmannWöbke GbR
5924,6443,Filmförderung Baden-Württemberg (MFG)
50500,1738,Paramount Pictures
42648,1738,Virtual Studios
4439,1738,Revolution Studios
73870,1738,Saturn Films
72733,1738,Broken Road Productions
42184,1253,Miramax Films
63982,1253,Mirage Enterprises
82376,38021,Canal+
67254,38021,Gemini Films
75330,38021,TPS Star
76585,38021,Agora Films
72638,38021,France 2 Cinéma
73442,38021,Centre National de la Cinématographie (CNC)
67117,38021,Media Programme of the European Community
8258,38021,Banque Populaire Images 5
8259,38021,Sofica Soficinéma
20528,15163,Ingenious Film Partners
84772,15163,Roadside Attractions
85596,15163,Bristol Bay Productions
59037,14375,Warner Bros.
63383,14375,Cattleya
63384,14375,Aquarius Films
82598,14375,Babe Film
15680,10845,Raw Nerve
56357,10845,Velvet Steamroller Entertainment
12850,10845,BloodWorks
63611,31659,Metro-Goldwyn-Mayer (MGM)
7015,15582,Atlantic Entertainment Group
7016,42999,Cinematografica Cervi
38426,42999,Cineriz
50498,1949,Paramount Pictures
50499,1949,Warner Bros.
72695,1949,Phoenix Pictures
50501,11330,NWR Film Productions
85466,11330,Nordisk Film
80504,99259,Yleisradio (YLE)
80198,99259,Käpy-Filmi
66454,10942,Babylonian Productions
33774,10942,Synthetic Worlds
83339,10942,Rattlesnake Productions
69456,7006,Brightlight Pictures
39904,7006,Gold Circle Films
18225,11199,Wild Hogs Productions
89723,11199,Touchstone Pictures
89724,41393,Zyzzyx LLC
79562,9784,Media 8 Entertainment
79563,25530,Sverdlovskaya Kinostudiya
84988,25530,Kinokompaniya Strana
7212,36610,Castelao Producciones
7213,36610,Mundo Ficción
78760,50812,Twentieth Century Fox Film Corporation
53716,27864,Taurus Films
60319,27864,WNET Channel 13 New York
88931,8965,Walt Disney Pictures
82551,14710,"Samuel Goldwyn Company, The"
71488,14624,The Ultimate Gift LLC
81167,14624,Dean River Productions
82320,1271,Virtual Studios
63352,1271,Legendary Pictures
78590,1271,Hollywood Gang Productions
83151,1271,Atmosphere Entertainment MM
15020,1271,Warner Bros.
50080,1271,Nimar Studios
74580,1271,Cruel and Unusual Films
83243,18019,Metro-Goldwyn-Mayer (MGM)
82222,64142,Universal Pictures
89362,61648,Universal Pictures
27628,14055,BBC Films
50460,14055,Neal Street Productions
83090,14055,Playtone
83091,14055,Scion Films
5437,14055,HBO Films
52222,14055,Scamp Film and Theatre Ltd.
73345,2267,New Line Cinema
30764,2267,Michael Phillips Productions
65399,6691,France 2 Cinéma
8655,6691,France 3 Cinéma
75399,1255,Cineclick Asia
75403,1255,Happinet Pictures
58108,1255,Cheongeoram
58109,1255,CJ Capital Investment
1332,47249,Warner Bros.
80016,47249,Athena Enterprises
79105,49709,Canal+
71551,49709,Arte France Cinéma
72131,49709,R&C Produzioni
72132,49709,MP Productions
72133,49709,Agav Hafakot
89991,49709,Tele Plus
75759,49709,Telad
16238,31040,Red Wine Pictures
63809,50185,Vision International
82687,50185,Continental Film Group Ltd.
64359,25105,Universal Pictures
53440,2977,Ecosse Films
51513,2977,2 Entertain
13508,2977,Bueprint Pictures
13509,25062,Woodfall Film Productions
51363,16727,Fox Searchlight Pictures
10331,16727,Mirabai Films
83128,5413,Tiger Aspect Productions
59822,5413,Bórd Scannán na hÉireann
85815,5413,Portman Film
71326,5413,Channel 4 Television
26568,5413,Radio Telefís Éireann (RTÉ)
56779,5413,Hell's Kitchen International
56780,46916,Shôchiku Eiga
56781,52679,Paramount Pictures
56782,14434,Fox Searchlight Pictures
87502,27919,Provident Films
87503,27919,Ruckus Films
87504,27919,Cedar Partners
33389,47837,Pennebaker Productions
79143,11494,Ecosse Films
84487,11494,Baker Street
45514,11494,Momentum Pictures
45515,11494,Take Partnership
75816,19936,DeA Planeta Home Entertainment
77551,9963,TriStar Pictures
61106,9963,Hyde Park Films
83037,9963,Offspring Entertainment
83038,14001,Universal Pictures
83039,14001,Twisted Pictures
81368,14001,Evolution Entertainment
6616,2355,Columbia Pictures
18171,2355,Happy Madison Productions
7722,2355,Sunlight Productions
6500,2355,Relativity Media
6501,2355,Madison 23
6502,16385,Lionsgate
5562,16385,Fortress Features
81379,7485,Paramount Pictures
6155,7485,Di Bonaventura Pictures
74688,7485,Grosvenor Park Impact Productions
5026,9793,Dune Entertainment
33380,9793,Craven-Maddalena Films
62257,9793,Fox Atomic
62258,1273,The Weinstein Company
7172,1273,Imagi Animation Studios
29407,1273,Warner Bros.
24948,1273,Mirage Studios
6624,1273,Imagi Production
74253,17388,Tulos Cinema
85383,17388,Lenfilm
22782,4657,Australian Film Finance Corporation (AFFC)
67592,4657,The New South Wales Film and Television Office
16066,4657,RGM Films
72057,4657,April Films
72058,4657,Red Chair Films
12651,4657,Babcock & Brown
29133,4657,The Australian Film Finance Corporation
59663,42595,RAI Radiotelevisione Italiana
85488,42595,Red Film
39606,19495,Wild Bunch
10084,19495,Ibrus
64810,19495,Kazakhfilm Studios
64811,19495,True Story Production
64812,27263,Metro-Goldwyn-Mayer (MGM)
78696,9075,CoBo Fund
78697,9075,Studio Babelsberg
22117,9075,Motel Films
15135,9075,Motion Investment Group
77550,9075,Egoli Tossell Film AG
77552,9075,Filmförderungsanstalt (FFA)
60265,9075,Nederlands Fonds voor de Film
78253,9075,Medienboard Berlin-Brandenburg
2192,9075,uFilm
37662,9075,Le Tax Shelter du Gouvernement Fédéral de Belgique
74017,9075,Fu Works
4133,9075,Hector BV
77514,9075,Media Programme of the European Community
62196,9075,Euroimages Fund of the Council of Europe
72165,9075,VIP 4 Medienfonds
75652,9075,ContentFilm International
12629,9075,Clockwork Pictures
91835,20527,Shochiku Company
25568,37513,Daiei Studios
75567,43976,MK2 Productions
47722,43976,Pakhshiran
47723,43974,MK2 Productions
83960,43974,Makhmalbaf Productions
69010,83346,Detour Filmproduction
69011,56474,MACT Productions
71972,56474,Domino Film
82084,56474,Media Pro Pictures
77486,42066,Columbia Pictures
77487,11958,M6 Films
72987,11958,Vertigo Productions
72988,11958,TPS Star
34469,11958,Ce Qui Me Meut Motion Pictures
84751,11958,M6
85768,192675,Vidhu Vinod Chopra Productions
37438,5177,Nimbus Film Productions
10259,20122,Hungarian Film Institute
16227,20122,Hungarian Television
16726,20122,Mokép
16727,33673,RKO Radio Pictures
16728,297853,CAOH Enterprises
2460,297853,Boom Boom Productions
94914,18437,Blumhouse Productions
85283,18437,3 Ring Circus Films
68738,38432,Universal International Pictures (UI)
87331,8270,Miramax Films
73782,8270,Spyglass Entertainment
7060,9955,DreamWorks
62711,16201,Migma Film AB
33841,10172,Revolution Studios
33842,10172,Cube Vision
84834,10172,RKO Pictures
84835,10172,Revolution Dream Productions
54226,1683,Village Roadshow Pictures
85823,1683,Dark Castle Entertainment
72769,1683,Warner Bros.
32551,1683,Eyetronics
86420,1683,Chime Films
86421,10107,New Regency Productions
86422,1267,Walt Disney Pictures
86423,1267,Walt Disney Animation Studios
12706,16018,Envision Films
8355,22311,Film Concorde
40773,13249,Icon Productions
65858,175027,RKO Radio Pictures
4818,1272,DNA Films
79808,1272,Ingenious Film Partners
82713,1272,UK Film Council
70444,1272,Moving Picture Company (MPC)
16397,23024,Fox Film Corporation
69640,1590,Sidney Kimmel Entertainment
73777,1590,Anomaly Entertainment
93047,32390,Gaumont
1343,32390,Rectangle Productions
39477,32390,TF1 Films Production
33314,9903,Miramax Films
7857,9903,The Mark Gordon Company
36633,9903,Yari Film Group
83024,9903,Bob Yari Productions
62981,28433,Twentieth Century Fox Film Corporation
57029,10798,M6 Films
28152,10798,Black Forest Films
42133,10798,Canal+
18180,10798,Mandarin Films
79426,10798,Outsider Productions
87664,10798,CMW Films
87665,47848,Dean Film
55256,13377,MGM Television
86096,13377,The Cat in the Hat Productions
76219,14945,Gonzo
22891,14945,Media Factory
80783,14945,Gin-iro no Kami no Agito Production Committee
71910,11515,Kanzaman
14747,11515,The Saul Zaentz Company
40857,11515,Antena 3 Televisión
64913,11515,Xuxa Producciones S.L.
86356,7183,Columbia Pictures
56689,7183,Revolution Studios
13286,8271,Paramount Pictures
75978,8271,DreamWorks SKG
47082,8271,Cold Spring Pictures
79289,8271,"Montecito Picture Company, The"
79290,1534,Twentieth Century Fox Film Corporation
5251,1534,Dune Entertainment
5252,1534,Major Studio Partners
75805,1534,Phoenix Pictures
5470,13158,Warner Bros.
78449,13158,Adult Swim
86433,13158,Williams Street
86434,13158,First Look Pictures
84161,13158,Cartoon Network
64632,118536,United Artists
90610,118536,David L. Loew-Albert Lewin
95677,23397,First Artists
86024,23397,Sweetwall
56690,35838,Talía Films
7411,35838,Les Films Corona
34667,35838,Época Films S.A.
16734,35838,Selenia Cinematografica
31684,20405,Independent Digital Entertainment
22609,18777,Sidney Kimmel Entertainment
37536,18777,Greenestreet Films
31132,18777,Longfellow Pictures
39126,18777,Bonnie Timmermann Productions
18426,16392,Chicago Pictures
18427,63951,Turin Film
18428,32627,Newman-Foreman Company
4936,1407,TF1 Films Production
7881,1407,Canal+
80393,1407,TPS Star
80906,1407,TF1 International
7710,1407,Sofica Valor 7
1213,1407,Légende Films
75579,1407,Okko Productions
75580,1407,Songbird Pictures
27255,1407,Scotts Atlantic
77765,81309,"Zespół Filmowy ""Pryzmat"""
26854,15534,Sidney Kimmel Entertainment
75356,15534,Blumhouse Productions
14285,15534,Gold Circle Films
73606,15534,Griffin & Phoenix Productions
69538,15534,The Orphanage
69539,30694,Scotti Brothers Pictures (I)
49124,30694,Euro Brothers Pictures
40566,30694,Borde/Raich
87009,1441,Nu Image Entertainment
69500,1441,3L Filmverleih
69501,6145,New Line Cinema
76619,6145,Castle Rock Entertainment
76620,6145,Weinstock Productions
85509,6145,M7 Filmproduktion
66850,54659,B.O.M. Film Productions Co.
55669,54659,Jeonwonsa Film Co.
4200,48994,Universal International Pictures (UI)
4201,10294,Screen Gems
89446,10294,Hal Lieberman Company
89447,1987,Wega Film
79765,13067,Castle Rock Entertainment
60939,13067,Land Films Inc.
76977,13067,Anonymous Content
85230,10111,BBC Films
59558,30307,Columbia Pictures Corporation
59559,1268,Tiger Aspect Productions
72542,1268,Working Title Films
73124,21810,Element Films
56684,21810,Irish Film Board
65786,9785,Spyglass Entertainment
65787,9785,Hollywood Pictures
65788,9785,Sonet Film AB
65251,9785,Macari/Edelstein
38052,9785,Birnbaum / Barber Productions
65414,9785,Limbo Productions
5020,13280,Yari Film Group
10776,14636,Condemned Productions
61080,14636,Sidestreet Entertainment
49973,14636,New Wave Entertainment
81716,14636,LionsGate
13375,14636,WWE Studios
3735,14636,Colossal Entertainment
75439,559,Columbia Pictures
75440,559,Laura Ziskin Productions
4615,559,Marvel Enterprises
83857,1950,Village Roadshow Pictures
86766,1950,Lonely Film Productions GmbH & Co. KG.
86767,1950,Deuce Three Productions
42590,1950,DiNovi Pictures
42591,1950,Warner Bros.
42592,13352,National Broadcasting Company
72926,13352,Jim Henson Productions
72489,13352,"Jim Henson Company, The"
66206,28304,Paramount Pictures
68453,28304,Hal Wallis Productions
22085,24397,Foundation Entertainment
86782,24397,M.E.G.A. Films
91316,20525,"Shochiku Co., Ltd."
46532,38907,Temple Film
84502,18549,Gigantic Pictures
68446,18549,Plainview Pictures
76705,37933,Walt Disney Pictures
34751,37933,Studio Ghibli
27208,37933,Hakuhodo DY Media Partners
56832,37933,Mitsubishi
75923,37933,Nibariki
11484,37933,GNDHDDT
16217,37933,Nippon Television Network (NTV)
79062,20025,Twentieth Century Fox Film Corporation
76984,14240,Shapiro-Glickenhaus Entertainment
76985,13574,Black & White Productions
91797,13569,MovieRoom Productions
76149,13171,The Weinstein Company
92469,13171,2929 Productions
92470,13171,This Is That Productions
92471,16447,Mirashin Korea
92472,4977,Sony Pictures Classics
21293,4977,Madhouse
65621,4977,Paprika Film Partners
76353,15008,ContentFilm International
6093,31866,RKO Radio Pictures
7858,46875,Twentieth Century Fox Film Corporation
91331,27904,Centre National de la Cinématographie
75050,27904,Backup Films
73118,27904,Fonds Sud Cinéma
84135,27904,Illuminations Films
72028,27904,Ministère de la Culture et de la Communication
26742,27904,TIFA
46160,27904,Anna Sanders Films
87427,27904,Kick the Machine
87428,27904,French Ministry of Foriegn Affairs
39657,27904,New Crowned Hope
57752,19947,Clubhouse Pictures
78848,43969,Bac Films
78782,43969,Wild Bunch
75406,43969,Makhmalbaf Productions
155,2269,Bazelevs Production
93815,2269,Channel One Russia
12801,2269,TABBAK
46499,11798,EM Media
44510,11798,UK Film Council
87606,11798,Screen Yorkshire
87607,11798,Big Arty Productions
5573,4964,Universal Pictures
57439,4964,Apatow Productions
78727,2976,New Line Cinema
88943,2976,Ingenious Film Partners
88944,2976,Offspring Entertainment
21873,2976,Zadan / Meron Productions
69334,8421,Anna Lena Films
77973,8421,Naflastrengir
